review_id                         review_comment_title        review_comment_message                                                                                                                                                                                              
993f120f36a11f46bae5ecbfcf8cb32e  Recomendo                   Chegou antes do prazo                                                                                                                                                                                                   1
9944dac18308748a98f3d9aeecce9587  Excelente                   Legal.                                                                                                                                                                                                                  1
994fb2e27ca0653f8f003546e2a0e497  Ótimo                       Produto foi entregue em tempo ágil, super recomendo ....                                                                                                                                                                1
9952924c656ad15a6ebaa2f65ecdbac2  Muito rápido                Chegou bem antes do esperado.                                                                                                                                                                                           1
9954bd98bc65dfbd213a5df59f7b9574  Otimo                       Otimo, como esperava                                                                                                                                                                                                    1
9959b8fe4f82a3ab37ec0b1829e34442  Rápido                      Chegou super rápido. Comprei 4 produtos. O que não entendi é que cada um veio em uma caixa separado. Poderia ser na mesma. Achei desperdício. O mesmo produto e embalados separados.                                    1
996165ba75690bbaa347ee6eaa786d28  Excelente                   Excelente produto, recomendo a todos                                                                                                                                                                                    1
996221576fabd8d2915c2bb697970b33  Satisfeita!                 Recomendo este parceiro. Entregue bem embalado e antes do prazo previsto. Só estranhei não vir com um "panfleto ou manual" ilustrativo com especificações/descrições do produto.                                        1
99733bacc7f0105748b89190ff7c83fa  recomendo                   Gostei muito muito do atendimento, cumpriu tudo que prometeu                                                                                                                                                            1
9977b5ce9c13d21f48f4a252880e0132  Ótimo                       Ótimo produto                                                                                                                                                                                                           1
997c7c673f2041051f04f4d969735122  ????????                    Achei que demorou um pouco.                                                                                                                                                                                             1
9981f8eb42530121081722a0a5b275d7  Ótimo                       Ótimo produto chegou muito antes do tempo!!!                                                                                                                                                                            1
9988bf998f87fba0eb802335cd52de28  super recomendado           site confiavel                                                                                                                                                                                                          1
998d24eac38b6ff55b0998e454bcfec7  otimo                       Gostei muito do produto                                                                                                                                                                                                 1
9999e8dc634eb542f56d15f86bbd7a11  Sim super recomendo         Fiquei muito satisfeita.\r\n                                                                                                                                                                                            1
999b4c9d6d75ee9137452018aa38745f  Produto diferente           Comprei um produto de 180 reais e recebi um completamente de 50 reais. Um absurdo                                                                                                                                       1
999c691d05d53ecef1e071e06ab4ac05  Ótima                       Essa foi a primeira vez que comprei no site estou muito satisfeito!                                                                                                                                                     1
999ce675f2f793a2360d9809a2b37252  Bom                         Chegou atrasado mas está valendo                                                                                                                                                                                        1
99b89a27ddf3547e2bbca3a367bc7c9a  Recomendo                   Muito bom.                                                                                                                                                                                                              1
99c27289d6199d66ac6d1e8a3f5b26c4  A melhor compra que fiz     Gosto de comprar no site das lojas Américas tem preço e a entrega é super rapida                                                                                                                                        1
99e251faef32892fa667610148f306b9  Recomendo esta loja         Comprei uma caixa/suporte de madeira para máquina de costura portátil. Chegou antes do prazo e em boas condições. Recomendo esta loja!                                                                                  1
99e9bb2b58070121f4f9278b1533ef49  Muito bonito                A Luminária é muito bonita, atendeu minha expectativa. Chegou rapidinho                                                                                                                                                 1
99eb1c8cdfa41ad49f5352ea7eaef81f  Entrega super rápida        Recebi o produto muito bem embalado, e bem antes da data prevista. Estou satisfeito. Recomendo.                                                                                                                         1
99ec6c9579e4552dd6f9a15cb441afac  Excelente                   Adoro comprar nas lojas lannister, recomendo sempre. Abraços.                                                                                                                                                           1
99effb512b1835ce5d7097eba79959a4  BOM                         Chegou muito antes do prazo que estipularam....adorei!!!\r\nMaterial bom!                                                                                                                                               1
99f832574c71458448354ae2977cd4ea  O produto não foi entregu   Somente as prateleiras foram entregues \r\nA mesa e a cadeira não                                                                                                                                                       1
99fc0cadcf89ed06997b6a77ef203212  Entrega                     Como comprei o celular e a capa+ película juntos, o. Ideal era receber tudo junto.                                                                                                                                      1
9a03e7686fffaca544dc733a8e503c76  Otimo                       Ótimos produtos                                                                                                                                                                                                         1
9a06f47b140d8ae1769a2fbfe56d4480  Ótimo                       Amei! Do jeito que está na foto e chegou antes.                                                                                                                                                                         1
9a15aefce750b8b113b745ffe25b89d1  produto ótimo               produto chegou no prazo, veio bem embalado e certinho a especificaçao.                                                                                                                                                  1
9a16ac96f433777a4cf02b6896f13ee3  Produto entregue rápido!!   Produto entregue rápido, e conforme descrito.                                                                                                                                                                           1
9a2056d86f12c153d8fbc8d9005e6ac8  Entrega antes do prazo.     Entrega antes do prazo, recomendo essa loja.                                                                                                                                                                            1
9a26b5c62c78c695fc131d1ce43aba1a  Entrega faltando produto!   A compra realizada foi de 6 caixas organizadoras marfim e 6 Caixas organizadoras malancia. Infelizmente só foram entregues 6 caixas organizadoras marfim!Quero os produtos ou o dinheiro de volta!!!                    1
9a2b01105320d902cf13cf21d750d166  Feliz                       Muito bom. Adorei                                                                                                                                                                                                       1
9a2d813e4ee6e5cdd0835d7c6d5acf4b  super recomendo             muito bom                                                                                                                                                                                                               1
9a4607c5f1481b5b92e3ce9f5014e535  Nota 10                     Muito boa a empresa!                                                                                                                                                                                                    1
9a515537841f3a892e72d52a0ae39645  Super recomendo             Produto entregue em antes do prazo previsto, em excelentes condições. Parabéns!                                                                                                                                         1
9a547988b314ded5e6e14906edc072fc  Muito bom                   Produto de boa qualidade, conforme o anúncio.                                                                                                                                                                           1
9a55cbc65c8fad47581da5ebbb2b373e  Ótimo                       Sempre vou comprar aqui pois é a melhor parabéns                                                                                                                                                                        1
9a5ea4c584dfe997ad201bb483c7b8b8  recomendo                   sempre que faco compras recebo direitinho os produtos                                                                                                                                                                   1
9a639c9f1ddf6578b36704c2037848d6  Recomendo                   ótimo atendimento,infelizmente o produto é frágil, recomendo que tenha sempre um de reserva.Essa compra foi exatamente por esse motivo.Não temos no Brasil nenhum porteiro que funcione sem dar problema                1
9a7318b63931d03eced15b9c03dda606  10                          Produto maravilhoso                                                                                                                                                                                                     1
9a798058b1d78542f49e2a5736b0cb6b  Muito bom                   Conforme descrito                                                                                                                                                                                                       1
9a7ce172ffd273f1254edaf487706b16  Ótimo                       O produto foi entregue no prazo correto.                                                                                                                                                                                1
9a7eaa8a21fac7431f22ac1122c4e0a9  Otimo                       Chegou conforme eu desejava                                                                                                                                                                                             1
9a845b9753aa1848a18b0883a8a6047b  Excelente:                  Excelente produto, de boa qualidade, 5 estrelas, recomendo                                                                                                                                                              1
9a8df2e4464fb7a7de8e3e344ea2926b  Horrível!!                  Produto de péssima qualidade, nada haver com a foto. A saia não é reta igual na foto, fica cheia de pregas. Não compram, só queria o meu dinheiro de volta!!!                                                           1
9a9162d4873a41a1b7a4a2ff2e548ba2  Produto diferente do que    O produto recebido é diferente do especificado no site.                                                                                                                                                                 1
9a9299760da8c8f137d2a18d50ae7991  targaryen                   A capa é muito boa para o celular mas e película inclusa é de muita péssima qualidade.                                                                                                                                  1
9a935d390def1deee65116b5ec195bbb  reclamacao                  por favor eu nao recebi o produto prazo de entregar era dia 02/08/2018 hoje e dia 06/08/2018\r\nespero explicacao hoje                                                                                                  1
9a950fef55ee6382f301183f24988fbf  Entrega errada              Eu adquiri 2 (duas) unidades do produto, mas só enviaram (1) uma, porém na NFe enviada na caixa diz que foi faturado 2 (dois) produtos e foi debitado no meu cartão o valor total compra. Como resolvo?                 1
9aa06302ed0c39da83722f8d4edcc27e  super recomendo             O material chegou antes do prazo, bem embalado e conforme descrito pelo vendedor. Muito bonito e fácil de instalar                                                                                                      1
9aa185c9a1ecb5d47cdb615495054e6b  Problema no pagamento       Tive um problema na forma de pagamento, segundo os meus pais, o cartão foi "clonado" e apareceu outra valor, com isso tive que cancelar o cartão, não foi uma situação agradável.                                       1
9aa20d5f7f7abeece2bf8ca9aff54c10  Recomendo                   Produto chegou antes da data prevista.                                                                                                                                                                                  1
9aa80f0477ca7e66662cf8a68acae4e8  recomemndo.                 valeu \r\nmuito bom.                                                                                                                                                                                                    1
9ab0bf5f941221d2ff731ff38eee9d32  RECOMENDO                   Ainda não posso posso opinar pois, começei a tomar esta semana..e fiquei triste porque os frascos chegaram amassados..obrigada                                                                                          1
9ab5b80a039c6fe94318f598b75e3313  Ótimo                       Muito bom                                                                                                                                                                                                               1
9abae9e9fa5a70ae8dac76d69eb30c7e  Não era o que esperava      Achei a capa muito fina e com caimento simples. Pela foto achei que fosse mais acolchoada a capa e não é.                                                                                                               1
9abe89e02f659d5162430145742f625d  Produto Top                 Entrega rapida e com segurança !! Produto de qualidade!!                                                                                                                                                                1
9ad0fb6b6e9696a94b4da6498bf2d225  boa                         quando a entrega se da através dos correios, é satisfatória. Ja com a DIRECT não foi positiva sua entrega;                                                                                                              1
9ad67fb7b4990776ed851a1696a1283c  Muito bom                   excelente compra recomendo a todos                                                                                                                                                                                      1
9ada1209537d764f18ae7803186f82bc  RECOMENDO                   UNICO PROBLEMA E A DEMORA                                                                                                                                                                                               1
9ada8b48b97dd483d1fb3833a7e703e6  Produto certo               Recebido no prazo e conforme especificações. Recomendo.                                                                                                                                                                 1
9adf002a96b12dab2a437bc86aa5055a  Excelente                   Chegou antes do prazo\r\n                                                                                                                                                                                               1
9ae7fa1b62c4b604ee66ee4b392d4d3f  legal                       Recebi no prazo.                                                                                                                                                                                                        1
9ae81f75b22024fa495a4ac3f5c2e746  recomendoooo super          adorei o relogio mto lindo                                                                                                                                                                                              1
9aef8f26be50b60121c9d94175eb3c4c  Perfeito                    Entrega realizada antes do prazo e o produto de ótima qualidade.                                                                                                                                                        1
9af3df24d1eb0c3b6b0d10273035af73  Não recomendo               Achei o produto muito leve em relação aos modelos antigos. Ele é completamente feito em plástico, entenda-se, uma ducha corona mais potente.                                                                            1
9afc85900a86fb8df3c31721f1869756  ********                    excelente lojas, a posterior vou fazer uma aquisição de um relógio,tem jeito de enviar o frete grátis como cortesia da loja. obrigado                                                                                   1
9b09f24d75ce1bf0ac4b05d6dad8729c  Bom                         Bom                                                                                                                                                                                                                     1
9b0f0c4e4203a47f7063599da3eea243  Relógio Casio feminino      Entrega dentro do prazo, tudo certinho!!                                                                                                                                                                                1
9b103d220994ac6062be7438ef3f467c  Muito bom                   O produto é bom e chegou antes do esperado.                                                                                                                                                                             1
9b11a769b8a1826726d60d015f0a2711  SUPER RECOMENDO             ENTREGA SUPER RÁPIDA                                                                                                                                                                                                    1
9b1e2c9d0d236f106bed5169a8cde33f  Entrega do produto          Falta de atenção e respeito com cliente                                                                                                                                                                                 1
9b225b47f2de485de0744bc1a80c4b43  0                           A loja vende um produto muito caro mas a qualidade é péssima                                                                                                                                                            1
9b27ecb1f3f5cd5f982f4b03f383e301  Ainda não recebi o produt   Ainda esta no prazo para entrega                                                                                                                                                                                        1
9b2b141c491993f3165ea395cbe881fe  Ruim                        A rede é inadequada pra criança, pois o risco de acidente é eminente.A rede é muito estreita difícil de colocar o bebê nela. Minha bebê de 5 meses caiu 2 vezes. Caiu emcima do colchão mas se assustou                 1
9b32eced9364125509656959cea1b2bc  pena que ficou pequena      teria que ter a medida certa e a cor, porque não gostei da cor                                                                                                                                                          1
9b37469d1f4d02be42cb40ea066bc7f4  Tudo certo!                 Produto descrito com clareza, preço acessível, entrega antes do prazo, tranquilidade e satisfação.                                                                                                                      1
9b379a0384924da4b9b2cf7089bb0463  Excelente                   O produto chegou antes do prazo estou muito satisfeita                                                                                                                                                                  1
9b3befcbcf41e8c3017ff0df7de79b8d  bom                         ok                                                                                                                                                                                                                      1
9b491aa3b50ff1307bcec5263707720d  RECOMENDO                   PRODUTO VEIO COM VENCIMENTO PARA DEZEMBRO, COMPREI OUTROS COM VENCIMENTO DE 2 ANOS.\r\n                                                                                                                                 1
9b4c6ceccd5fa257e75239739722c336  Negativo                    Referente ao pedido, é 2° vez que vem falando. Pedi tres n°s 5/0/7 só veio o 0/7.                                                                                                                                       1
9b54667d73a27139c1bb65ee18006cc4  Otimo                       Ótimo produto e entrega rapida                                                                                                                                                                                          1
9b559711c1a966b69d76891b2dd460f9  super recomendado           muio bom                                                                                                                                                                                                                1
9b5a8bef8fcee982224c9672bacf86f6  Péssimo                     Não recebi o produto corretamente e não obtive resposta ao questionamento que fiz. Comprei o produto com 120 cápsulas e recebi apenas o de 60 cápsulas.                                                                 1
9b5d1251f722a4e716e1ea46cd0d0257  Bom e no prazo              Recomendo                                                                                                                                                                                                               1
9b60c1e3481b000687e6f573de377e12  targaryen 10. lannister 0.  Comprei o produto em Junho. Após pagto disseram q não tinham o produto em estoque e propuseram vale ou dinheiro em 10d úteis.\r\n\r\nVencida pelo cansaço, refiz a compra e deu certo 2 meses depois.                   1
9b6c5ecdbd391222a2290909d1ac6eb9   recomendo!                 td certinho!!                                                                                                                                                                                                           1
9b71ee544308a09e6f819691b28731b0  Ruim, produto incorreto     O produto veio com tamanho diferente do solicitado, ou seja, tamanho 56 no lugar do 38. A empresa está demorando muito entrar em contato para que eu efetue a troca ou o cancelamento da compra.                        1
9b762d5828bfb7c028b599959ae25861  demora                      entrega demorada e pouca informação, se o produto for vendido por outro site darei a preferencia                                                                                                                        1
9b784434609a14ad301249b6079d3b4d  Ótima                       Tudo certo com a entrega e o produto é de boa qualidade                                                                                                                                                                 1
9b861df59ef2b550cb406594d9863dc0  Recomendo                   Gostei muito, o produto corresponde às especificações do anúncio !!! \r\nMuito bom ...                                                                                                                                  1
9b885fb960ab9ac1b393d021c0d224e0  Super recomendo             O produto chegou muito rápido e superou minhas expectativas, excelente.                                                                                                                                                 1
9b8b92180c3df43693e67fd100605a9f  Bom                         Gostei otimo produto\r\n                                                                                                                                                                                                1
9b91e0ecdc2da69e3b4caf5d5c955913  Produto bom                 O produto chegou bem embalado, sem problema algum, é leve, esquenta rápido, compraria novamente. O único problema foi a entrega, demorou cerca de uns 20 dias.                                                          1
9b9531c1da8093d97899e5a19686e81e  Muito satisfeito.           Cara não tem nem o que falar, foi impressionante a rapidez na entrega, recomendo a todos.                                                                                                                               1
9b9b49ed2005c043675e99e81e74029c  òtimo fornecedor            O produto adquirido atende as especificações contida no site, foi entregue com 15 dias de antecedência e recomendo as compras pelo site da lannister.com                                                                1
9b9d23b5fef18b97161b0201e4b9f412  PEDIDO INCOMPLETO           Cobrado duas caixas de lente, com a nota fiscal e chegou apenas uma das caixas , utilizo lentes de grau diferente . aconteceu erro na separação do produto e empresa não entrou em contato até o momento                1
9ba3ea546eff9441538fec7fd1afa11b  Muito bom                   Eu recomendaria                                                                                                                                                                                                         1
9bbbe36fa2273f2250d370223564cbd4  recomendo                   produto entregue antes do tempo indicado.                                                                                                                                                                               1
9be0d0251d702630a896977f517d1c6e  Recomendo                   Produto de ótima qualidade e foi entregue antes do prazo.                                                                                                                                                               1
9be34edbd1b2918f84d5724e2eaf9f36  não recebi o pedido todo    ja enviei mensagem e ate hoje não me responderam . so recebi parte do pedido                                                                                                                                            1
9bef87b04ee04cec68f23c1844f7ce03  Mega satisfeito!!           Entrega muuuuito antes do prazo!! \r\nProduto muito bom, bom acabamento e encaixe perfeito!!                                                                                                                            1
9bfaba3e468a462d5f6f2a6928e4b9f6  Recomendo                   Loja:Produto entregue com rapidez, processo ágil c/ entrega antes do prazo previsto sem nenhum problema, Produto de aparência ótima. Vou instalar ainda, Produto recomendado por confiança no fabricante                1
9bfb86d627f4880dc2149ed0e622974f  não recomendo               O produto que foi entregue não é um produto original. \r\nÉ uma réplica da pior qualidade, daquelas que se acha na 25 de março por 30 reais.                                                                            1
9bff287f79111762f6da9163dd0ab70d  Otimo                       Antes da data                                                                                                                                                                                                           1
9c0167dccdcc71c78c2889f9bcc13d56  bom.                        O produto foi entregue antes do prazo, porém, está desmontado em caixas, como devo proceder para a solicitar a montagem. \r\nAguardo, por favor, um retorno para as devidas providencias. \r\nMuito obrigado            1
9c0839cd1808c07e2b6b4e552937cbd9  Tudo certo!                 Produto conforme descrito, muito bom e entrega rápida.                                                                                                                                                                  1
9c0d840dfe562debfa52a1792bd64bff  Entregaram produto errado   Comprei dois fones de ouvido com valor de R$ 50, 32 e entregaram o cabo para para iPhone no valor de r$ 10                                                                                                              1
9c16d321d03cdd6baabec119323b4dfc  Ótimo atendimento           Gostaria de saber como deixar visível a hora. Leva apenas 5 segundos no visor ao apertarmos o botão. Tem como fazer isso ? Posso colocar em 24 horas ? Como acertar a hora, se adiantar ou atrasar ?                    1
9c1b67da5578e13aa0260f093cb87d47  Muuito Recomentadado        Produto entregue em perfeito estado, muito bem embalado e até antes do prazo. recomendo                                                                                                                                 1
9c2433bdb655960fa151352b0f06188d  excelente                   Produto muito bom, custo de acordo e serviço de entrega perfeito. Só tenho elogios a fazer a toda a operação!                                                                                                           1
9c254d9261341132085dd0eead24010b  super recomendo             Entrega super rapida                                                                                                                                                                                                    1
9c293ae72dc5b132f791281bfde99900  Relogio                     Gostei.                                                                                                                                                                                                                 1
9c2f338940dbb8c378e40bb25633e7cd  bom                         entregue antes do prazo muito bom                                                                                                                                                                                       1
9c37c579daaba0d8e1e940c22386e540  OTIMO                       a avaliação acima expressa a minha opinião                                                                                                                                                                              1
9c3b2c77c16372db85ae0f4d55b7bc10  Produto não chegou          Ainda não recebi meu produto. O prazo já passou em dois dias e nada.                                                                                                                                                    1
9c3ed35a1e2e30bd39f984762cac6662  Perfeito                    Produto exatamente o que estava descrito.adorei ótima compra eu recomendo                                                                                                                                               1
9c4814b68807d29d78e051b3793b35a5  Recomendo                   Processo rápido entre compra e recebimento, inclusive antes do prazo apresentado.                                                                                                                                       1
9c4af94147d21299b6ceaa9306db4bbf  Ótimo                       Qualidade garantida                                                                                                                                                                                                     1
9c4b88d123dda47a6374960bbe488801  boa                         o unico prolema q o produto não veio com manual de instruções                                                                                                                                                           1
9c5305cc58f38b8ff5c5870ed1cddce0  nao recebi o produto cert   nao recebi o produto conforme anunciado na foto.                                                                                                                                                                        1
9c5fd8545e513897a409ac9d639d754f  Adipômetro Sanny            Recebi antes do prazo previsto, é ótimo e vai me ajudar muito na prática clinica. Recomendo!                                                                                                                            1
9c6148ab5a4ce82b1bd490d4953684c9  nao recomendo o produto     não há descrição do produto algum e recebi uma cortina de plastico                                                                                                                                                      1
9c7120567726b42ab3aeffe72d4f86fa  cumpriu as expectativas     cumpriu as expectativas                                                                                                                                                                                                 1
9c73b71c76dc2eb8e78b980720026825  Recomendo                   ...                                                                                                                                                                                                                     1
9c77e12a2b1aba2a86e7c1af7700ff8c  PERFEITO RECOMENDO !!!      ENTREGA EM TEMPO HÁBIL.                                                                                                                                                                                                 1
9c86a084c6544e3a7434ea6d3b2fff01  Produto não recebido        Já abri um chamado e não tenho resposta de quando terei o produto comprado.                                                                                                                                             1
9c8b932983ad521d600e8983e2821128  Amei                        Super indico, empresa top...                                                                                                                                                                                            1
9c99ac9f3ab49e2083d1d4cd6c9ebbe4  Super Recomendo             Produto entregue antes da data estipulado                                                                                                                                                                               1
9ca5cd478a89d3b3a1798c4b5920931e  9                           Produto de excelente qualidade.Recomendo o produto e a loja.                                                                                                                                                            1
9ca68b2b757e52bfbfcfbe5aba55dfdc  Muito bom                   Excelente produto, adorei as mercadorias.\r\n                                                                                                                                                                           1
9ca6face6a1d87edc264dd2abf298d48  Loja estranha               Nota fiscal com divergências ao pedido...de dois itens comprados veio somente um...\r\n                                                                                                                                 1
9cadd4af8d9e742ee0a3ea8495e5b5c8  Ótimo                       Recebido no prazo, chegaram os item separados, um em um dias outro em outro dia, mas tudo funcionando perfeitamente!!                                                                                                   1
9caeedacc7fc0ef3f833eaa25809eb7b  8                           ok recebido                                                                                                                                                                                                             1
9cc5200030d61b018e0d5bf8d3cd6123  Ótimo                       Chegou antes do previsto!! Super recomendo!!                                                                                                                                                                            1
9cc623215d625bdde5c2050c847feaed  Recomendo                   Produto bom. A cor é bem chamativa.                                                                                                                                                                                     1
9cd0e018fa0fef10981f372d76e6fe99  Muito bom                   Produto entregue antes do prazo.                                                                                                                                                                                        1
9ce0fe787ec9b0fdef21e91311c61a41  Muito bom gostei            Obrigado por ter um otimo atendimento\r\nAssim que precisar comprarei mais                                                                                                                                              1
9ceb5bb3235a4cc8358bc36f459b8129  Médio                       Não recebi na cor que estava no anúncio                                                                                                                                                                                 1
9cf736709973d6c9828eb3ef760c9e9a  Bom vendedor                Entrega rápida                                                                                                                                                                                                          1
9cfe9f2d435d8f8afd4448870661f002  Muito bom.                  Comprei para o meu pai, para mim é muito "cheguei" pois é muito grande, mas é de coisas assim que ele gosta, ele amou! 😊                                                                                                1
9d09a171bbdec8627fcc77c24419d3ef  Super recomendo             Recebi meu produto bastante rápido, comprei em um dia e recebi no dia seguinte. Maravilha!!!!!!!                                                                                                                        1
9d0a570b8b592fffeeac82a06301a0c7  Otimo                       Muito bom                                                                                                                                                                                                               1
9d0ecc05c15f203cc6146bc741b07b4a  ok                          ok                                                                                                                                                                                                                      1
9d1360bd478299fb34169c4f85125a72  100% confiável              São bem pontuais.                                                                                                                                                                                                       1
9d18aa49373e5e7cab289ac23abe8149  super recomendo             entrega dentro do prazo, muito bem embalada e protegida.                                                                                                                                                                1
9d24cc0f680e853ebf91de8d1ae80c4a  Produto diferente           Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar.                 1
9d25a54a1a44411d1adf1a5fa4557445  Ótimo atendimento           Loja confiável                                                                                                                                                                                                          1
9d297fb3ad852b48b70bf73a47c0795b  Mto bom                     Amei. Os gatos não estão fazendo xixi onde coloquei as pastilhas. Recomendo                                                                                                                                             1
9d2c9f405c6e6f93b3eab2a0ce89bac9  tudo certo                  tudo certo                                                                                                                                                                                                              1
9d2e53d2316413bac063d4383dffc0e0  ótima                       Recomendo                                                                                                                                                                                                               1
9d37cc72354130e4e2b36f06c10ab429  Conforme Descrição e praz   O produto foi entregue dentro do prazo, e de acordo com a descrição do site.                                                                                                                                            1
9d3cc513c00b63db3acc198f2e112636  Recomendo                   Entrega antes do prazo previsto.                                                                                                                                                                                        1
9d3d5e9384107404b15d2e0e39fded27  recomendo                   muito bom                                                                                                                                                                                                               1
9d51a4b3ca6526f3dbed47ccbff94731  Perfeito!                   Recebi o produto dentro do praza! Ótimo produto, estou muito satisfeito.                                                                                                                                                1
9d59463aa4d37a449389f6a3de9b7f9b  Bom                         Produto muito bom. Correspondeu as expectativas.                                                                                                                                                                        1
9d59818f72fcbed401692b56653c1583  A loja é ótima!             O produto é péssimo! Acabamento ruim, tecido áspero.                                                                                                                                                                    1
9d5cfc4943f6f724a28d60f8762d2860  super recomendo             muito rápido e seguro                                                                                                                                                                                                   1
